Season,Week,Name,Industry,Age,Judge_Score_Sum,Num_Judges,Max_Possible_Score,Is_Eliminated,System_Type,Final_Placement,Week_Total_Judge_Score,Judge_Share_Pct,Judge_Rank_In_Week,Estimated_Fan_Share,Estimated_Fan_Rank
21,7,Carlos PenaVega,Actor/Actress,26,28.0,3,30,0,Percent,4,221.0,0.126696833,2,0.126696833,2
21,7,Alek Skarlatos,Military,22,26.5,3,30,0,Percent,3,221.0,0.119909502,8,0.125590611,4
21,7,Andy Grammer,Singer/Rapper,31,28.0,3,30,0,Percent,7,221.0,0.126696833,2,0.126696833,3
21,7,Tamar Braxton,Singer/Rapper,38,27.0,3,30,0,Percent,5,221.0,0.122171946,6,0.123328167,6
21,7,Nick Carter,Singer/Rapper,35,27.0,3,30,0,Percent,2,221.0,0.122171946,6,0.123328167,7
21,7,Hayes Grier,Social Media Personality,15,28.0,3,30,1,Percent,8,221.0,0.126696833,2,0.118703281,8
21,7,Bindi Irwin,TV Personality,17,29.0,3,30,0,Percent,1,221.0,0.131221719,1,0.131221719,1
21,8,Alexa PenaVega,Actor/Actress,27,26.9998,3,30,0,Percent,6,193.9994,0.139174657,5,0.139174657,5
21,8,Carlos PenaVega,Actor/Actress,26,28.9998,3,30,0,Percent,4,193.9994,0.149483967,2,0.149483967,2
21,8,Alek Skarlatos,Military,22,25.0,3,30,0,Percent,3,193.9994,0.128866378,6,0.128866378,6
21,8,Andy Grammer,Singer/Rapper,31,23.9998,3,30,1,Percent,7,193.9994,0.123710692,7,0.123710692,7
21,8,Tamar Braxton,Singer/Rapper,38,28.0,3,30,0,Percent,5,193.9994,0.144330343,3,0.144330343,3
21,8,Nick Carter,Singer/Rapper,35,33.0,3,30,0,Percent,2,193.9994,0.170103619,1,0.170103619,1
21,8,Bindi Irwin,TV Personality,17,28.0,3,30,0,Percent,1,193.9994,0.144330343,3,0.144330343,4
21,9,Alexa PenaVega,Actor/Actress,27,30.0,3,30,1,Percent,6,164.5,0.182370821,1,0.141777305,6
21,9,Carlos PenaVega,Actor/Actress,26,27.0,3,30,0,Percent,4,164.5,0.164133739,4,0.164133739,5
21,9,Alek Skarlatos,Military,22,25.5,3,30,0,Percent,3,164.5,0.155015198,5,0.169232928,3
21,9,Tamar Braxton,Singer/Rapper,38,24.5,3,30,0,Percent,5,164.5,0.14893617,6,0.175311955,2
21,9,Nick Carter,Singer/Rapper,35,27.5,3,30,0,Percent,2,164.5,0.167173252,3,0.167173252,4
21,9,Bindi Irwin,TV Personality,17,30.0,3,30,0,Percent,1,164.5,0.182370821,1,0.182370821,1
21,10,Carlos PenaVega,Actor/Actress,26,31.5,3,30,0,Percent,4,118.5,0.265822785,1,0.265822785,1
21,10,Alek Skarlatos,Military,22,28.5,3,30,0,Percent,3,118.5,0.240506329,3,0.240506329,3
21,10,Nick Carter,Singer/Rapper,35,27.0,3,30,0,Percent,2,118.5,0.227848101,4,0.227848101,4
21,10,Bindi Irwin,TV Personality,17,31.5,3,30,0,Percent,1,118.5,0.265822785,1,0.265822785,2
21,11,Carlos PenaVega,Actor/Actress,26,30.0,3,30,1,Percent,4,117.9999,0.254237504,1,0.241024992,4
21,11,Alek Skarlatos,Military,22,27.9999,3,30,0,Percent,3,117.9999,0.237287489,4,0.258975007,1
21,11,Nick Carter,Singer/Rapper,35,30.0,3,30,0,Percent,2,117.9999,0.254237504,1,0.2495,3
21,11,Bindi Irwin,TV Personality,17,30.0,3,30,0,Percent,1,117.9999,0.254237504,1,0.2505,2
22,1,Mischa Barton,Actor/Actress,30,16.0,3,30,0,Percent,11,237.0,0.067510549,10,0.067510549,10
22,1,Kim Fields,Actor/Actress,46,20.0,3,30,0,Percent,8,237.0,0.084388186,8,0.084388186,8
22,1,Jodie Sweetin,Actor/Actress,34,20.0,3,30,0,Percent,6,237.0,0.084388186,8,0.084388186,9
22,1,Doug Flutie,Athlete,53,15.0,3,30,0,Percent,9,237.0,0.063291139,11,0.063291139,11
22,1,Von Miller,Athlete,27,21.0,3,30,0,Percent,7,237.0,0.088607595,4,0.088607595,4
22,1,Antonio Brown,Athlete,27,21.0,3,30,0,Percent,5,237.0,0.088607595,4,0.088607595,5
22,1,Paige VanZant,Athlete,22,21.0,3,30,0,Percent,2,237.0,0.088607595,4,0.088607595,6
22,1,Geraldo Rivera,Journalist,72,13.0,3,30,0,Percent,12,237.0,0.054852321,12,0.054852321,12
22,1,Nyle DiMarco,Model,26,23.0,3,30,0,Percent,1,237.0,0.097046414,1,0.097046414,1
22,1,Ginger Zee,News Anchor,35,23.0,3,30,0,Percent,3,237.0,0.097046414,1,0.097046414,2
22,1,Wanya Morris,Singer/Rapper,42,23.0,3,30,0,Percent,4,237.0,0.097046414,1,0.097046414,3
22,1,Marla Maples,TV Personality,52,21.0,3,30,0,Percent,10,237.0,0.088607595,4,0.088607595,7
22,2,Mischa Barton,Actor/Actress,30,15.0,3,30,0,Percent,11,236.0,0.063559322,11,0.063559322,11
22,2,Kim Fields,Actor/Actress,46,19.0,3,30,0,Percent,8,236.0,0.080508475,9,0.080508475,9
22,2,Jodie Sweetin,Actor/Actress,34,21.0,3,30,0,Percent,6,236.0,0.088983051,3,0.088983051,3
22,2,Doug Flutie,Athlete,53,20.0,3,30,0,Percent,9,236.0,0.084745763,5,0.084745763,5
22,2,Von Miller,Athlete,27,20.0,3,30,0,Percent,7,236.0,0.084745763,5,0.084745763,6
22,2,Antonio Brown,Athlete,27,19.0,3,30,0,Percent,5,236.0,0.080508475,9,0.080508475,10
22,2,Paige VanZant,Athlete,22,24.0,3,30,0,Percent,2,236.0,0.101694915,1,0.101694915,1
22,2,Geraldo Rivera,Journalist,72,13.0,3,30,1,Percent,12,236.0,0.055084746,12,0.055084746,12
22,2,Nyle DiMarco,Model,26,20.0,3,30,0,Percent,1,236.0,0.084745763,5,0.084745763,7
22,2,Ginger Zee,News Anchor,35,21.0,3,30,0,Percent,3,236.0,0.088983051,3,0.088983051,4
22,2,Wanya Morris,Singer/Rapper,42,24.0,3,30,0,Percent,4,236.0,0.101694915,1,0.101694915,2
22,2,Marla Maples,TV Personality,52,20.0,3,30,0,Percent,10,236.0,0.084745763,5,0.084745763,8
22,3,Mischa Barton,Actor/Actress,30,18.0,3,30,1,Percent,11,237.0,0.075949367,11,0.075949367,11
22,3,Kim Fields,Actor/Actress,46,22.0,3,30,0,Percent,8,237.0,0.092827004,5,0.092827004,5
22,3,Jodie Sweetin,Actor/Actress,34,23.0,3,30,0,Percent,6,237.0,0.097046414,3,0.097046414,3
22,3,Doug Flutie,Athlete,53,20.0,3,30,0,Percent,9,237.0,0.084388186,8,0.084388186,8
22,3,Von Miller,Athlete,27,20.0,3,30,0,Percent,7,237.0,0.084388186,8,0.084388186,9
22,3,Antonio Brown,Athlete,27,20.0,3,30,0,Percent,5,237.0,0.084388186,8,0.084388186,10
22,3,Paige VanZant,Athlete,22,23.0,3,30,0,Percent,2,237.0,0.097046414,3,0.097046414,4
22,3,Nyle DiMarco,Model,26,25.0,3,30,0,Percent,1,237.0,0.105485232,1,0.105485232,1
22,3,Ginger Zee,News Anchor,35,21.0,3,30,0,Percent,3,237.0,0.088607595,6,0.088607595,6
22,3,Wanya Morris,Singer/Rapper,42,24.0,3,30,0,Percent,4,237.0,0.101265823,2,0.101265823,2
22,3,Marla Maples,TV Personality,52,21.0,3,30,0,Percent,10,237.0,0.088607595,6,0.088607595,7
22,4,Kim Fields,Actor/Actress,46,32.0,4,40,0,Percent,8,319.0,0.10031348,6,0.10031348,6
22,4,Jodie Sweetin,Actor/Actress,34,27.0,4,40,0,Percent,6,319.0,0.084639498,9,0.084639498,9
22,4,Doug Flutie,Athlete,53,24.0,4,40,0,Percent,9,319.0,0.07523511,10,0.087824295,8
22,4,Von Miller,Athlete,27,32.0,4,40,0,Percent,7,319.0,0.10031348,6,0.10031348,7
22,4,Antonio Brown,Athlete,27,35.0,4,40,0,Percent,5,319.0,0.109717868,3,0.109717868,3
22,4,Paige VanZant,Athlete,22,36.0,4,40,0,Percent,2,319.0,0.112852665,1,0.112852665,1
22,4,Nyle DiMarco,Model,26,34.0,4,40,0,Percent,1,319.0,0.106583072,5,0.106583072,5
22,4,Ginger Zee,News Anchor,35,36.0,4,40,0,Percent,3,319.0,0.112852665,1,0.112852665,2
22,4,Wanya Morris,Singer/Rapper,42,35.0,4,40,0,Percent,4,319.0,0.109717868,3,0.109717868,4
22,4,Marla Maples,TV Personality,52,28.0,4,40,1,Percent,10,319.0,0.087774295,8,0.07518511,10
22,5,Kim Fields,Actor/Actress,46,28.0,4,40,0,Percent,8,276.0,0.101449275,7,0.101449275,7
22,5,Jodie Sweetin,Actor/Actress,34,35.0,4,40,0,Percent,6,276.0,0.126811594,2,0.126811594,2
22,5,Doug Flutie,Athlete,53,28.0,4,40,0,Percent,9,276.0,0.101449275,7,0.101449275,8
22,5,Von Miller,Athlete,27,29.0,4,40,0,Percent,7,276.0,0.105072464,6,0.105072464,6
22,5,Antonio Brown,Athlete,27,26.0,4,40,0,Percent,5,276.0,0.094202899,9,0.094202899,9
22,5,Paige VanZant,Athlete,22,31.0,4,40,0,Percent,2,276.0,0.112318841,4,0.112318841,4
22,5,Nyle DiMarco,Model,26,37.0,4,40,0,Percent,1,276.0,0.134057971,1,0.134057971,1
22,5,Ginger Zee,News Anchor,35,32.0,4,40,0,Percent,3,276.0,0.115942029,3,0.115942029,3
22,5,Wanya Morris,Singer/Rapper,42,30.0,4,40,0,Percent,4,276.0,0.108695652,5,0.108695652,5
22,6,Kim Fields,Actor/Actress,46,24.0,3,30,0,Percent,8,227.0,0.105726872,6,0.105726872,6
22,6,Jodie Sweetin,Actor/Actress,34,25.0,3,30,0,Percent,6,227.0,0.110132159,4,0.110132159,4
22,6,Doug Flutie,Athlete,53,21.0,3,30,1,Percent,9,227.0,0.092511013,9,0.092511013,9
22,6,Von Miller,Athlete,27,24.0,3,30,0,Percent,7,227.0,0.105726872,6,0.105726872,7
22,6,Antonio Brown,Athlete,27,27.0,3,30,0,Percent,5,227.0,0.118942731,3,0.118942731,3
22,6,Paige VanZant,Athlete,22,28.0,3,30,0,Percent,2,227.0,0.123348018,2,0.123348018,2
22,6,Nyle DiMarco,Model,26,25.0,3,30,0,Percent,1,227.0,0.110132159,4,0.110132159,5
22,6,Ginger Zee,News Anchor,35,24.0,3,30,0,Percent,3,227.0,0.105726872,6,0.105726872,8
22,6,Wanya Morris,Singer/Rapper,42,29.0,3,30,0,Percent,4,227.0,0.127753304,1,0.127753304,1
22,7,Kim Fields,Actor/Actress,46,26.0,3,30,1,Percent,8,214.0,0.121495327,5,0.119904361,8
22,7,Jodie Sweetin,Actor/Actress,34,25.5,3,30,0,Percent,6,214.0,0.119158879,8,0.12234081,5
22,7,Von Miller,Athlete,27,26.0,3,30,1,Percent,7,214.0,0.121495327,5,0.119904361,7
22,7,Antonio Brown,Athlete,27,26.0,3,30,0,Percent,5,214.0,0.121495327,5,0.121495327,6
22,7,Paige VanZant,Athlete,22,27.5,3,30,0,Percent,2,214.0,0.128504673,2,0.128504673,2
22,7,Nyle DiMarco,Model,26,28.0,3,30,0,Percent,1,214.0,0.130841121,1,0.130841121,1
22,7,Ginger Zee,News Anchor,35,27.5,3,30,0,Percent,3,214.0,0.128504673,2,0.128504673,3
22,7,Wanya Morris,Singer/Rapper,42,27.5,3,30,0,Percent,4,214.0,0.128504673,2,0.128504673,4
22,8,Jodie Sweetin,Actor/Actress,34,30.0,3,30,1,Percent,6,169.0,0.177514793,1,0.145889941,6
22,8,Antonio Brown,Athlete,27,27.0,3,30,0,Percent,5,169.0,0.159763314,5,0.16374142,5
22,8,Paige VanZant,Athlete,22,28.0,3,30,0,Percent,2,169.0,0.165680473,4,0.165680473,4
22,8,Nyle DiMarco,Model,26,29.0,3,30,0,Percent,1,169.0,0.171597633,3,0.171597633,3
22,8,Ginger Zee,News Anchor,35,30.0,3,30,0,Percent,3,169.0,0.177514793,1,0.177514793,1
22,8,Wanya Morris,Singer/Rapper,42,25.0,3,30,0,Percent,4,169.0,0.147928994,6,0.17557574,2
22,9,Antonio Brown,Athlete,27,27.5,3,30,1,Percent,5,143.5,0.191637631,5,0.191637631,5
22,9,Paige VanZant,Athlete,22,29.5,3,30,0,Percent,2,143.5,0.205574913,2,0.205574913,2
22,9,Nyle DiMarco,Model,26,28.5,3,30,0,Percent,1,143.5,0.198606272,3,0.203285366,3
22,9,Ginger Zee,News Anchor,35,28.0,3,30,0,Percent,3,143.5,0.195121951,4,0.206769686,1
22,9,Wanya Morris,Singer/Rapper,42,30.0,3,30,1,Percent,4,143.5,0.209059233,1,0.192732404,4
22,10,Paige VanZant,Athlete,22,29.6666,3,30,0,Percent,2,86.9996,0.34099697,1,0.329001132,3
22,10,Nyle DiMarco,Model,26,28.9998,3,30,0,Percent,1,86.9996,0.333332567,2,0.337665535,1
22,10,Ginger Zee,News Anchor,35,28.3332,3,30,0,Percent,3,86.9996,0.325670463,3,0.333333333,2
23,1,Jake T. Austin,Actor/Actress,21,22.0,4,40,0,Percent,13,330.0,0.066666667,11,0.066666667,11
23,1,Maureen McCormick,Actor/Actress,60,22.0,4,40,0,Percent,8,330.0,0.066666667,11,0.066666667,12
23,1,Marilu Henner,Actor/Actress,64,27.0,4,40,0,Percent,6,330.0,0.081818182,3,0.081818182,3
23,1,Ryan Lochte,Athlete,32,24.0,4,40,0,Percent,7,330.0,0.072727273,9,0.072727273,9
23,1,Calvin Johnson Jr.,Athlete,30,26.0,4,40,0,Percent,3,330.0,0.078787879,5,0.078787879,5
23,1,Laurie Hernandez,Athlete,16,31.0,4,40,0,Percent,1,330.0,0.093939394,1,0.093939394,1
23,1,Amber Rose,Model,32,24.0,4,40,0,Percent,9,330.0,0.072727273,9,0.072727273,10
23,1,Rick Perry,Politician,66,20.0,4,40,0,Percent,12,330.0,0.060606061,13,0.060606061,13
23,1,James Hinchcliffe,Racing Driver,29,31.0,4,40,0,Percent,2,330.0,0.093939394,1,0.093939394,2
23,1,Babyface,Singer/Rapper,57,26.0,4,40,0,Percent,11,330.0,0.078787879,5,0.078787879,6
23,1,Vanilla Ice,Singer/Rapper,48,25.0,4,40,0,Percent,10,330.0,0.075757576,7,0.075757576,7
23,1,Jana Kramer,Singer/Rapper,32,27.0,4,40,0,Percent,4,330.0,0.081818182,3,0.081818182,4
23,1,Terra Jole,TV Personality,36,25.0,4,40,0,Percent,5,330.0,0.075757576,7,0.075757576,8
23,2,Jake T. Austin,Actor/Actress,21,24.0,4,40,1,Percent,13,352.0,0.068181818,10,0.06245,13
23,2,Maureen McCormick,Actor/Actress,60,26.0,4,40,0,Percent,8,352.0,0.073863636,8,0.073863636,8
23,2,Marilu Henner,Actor/Actress,64,27.0,4,40,0,Percent,6,352.0,0.076704545,7,0.076704545,7
23,2,Ryan Lochte,Athlete,32,24.0,4,40,0,Percent,7,352.0,0.068181818,10,0.068181818,12
23,2,Calvin Johnson Jr.,Athlete,30,28.0,4,40,0,Percent,3,352.0,0.079545455,6,0.079545455,6
23,2,Laurie Hernandez,Athlete,16,32.0,4,40,0,Percent,1,352.0,0.090909091,1,0.090909091,1
23,2,Amber Rose,Model,32,24.0,4,40,0,Percent,9,352.0,0.068181818,10,0.068181818,11
23,2,Rick Perry,Politician,66,22.0,4,40,0,Percent,12,352.0,0.0625,13,0.068231818,10
23,2,James Hinchcliffe,Racing Driver,29,29.0,4,40,0,Percent,2,352.0,0.082386364,4,0.082386364,4
23,2,Babyface,Singer/Rapper,57,30.0,4,40,0,Percent,11,352.0,0.085227273,3,0.085227273,3
23,2,Vanilla Ice,Singer/Rapper,48,26.0,4,40,0,Percent,10,352.0,0.073863636,8,0.073863636,9
23,2,Jana Kramer,Singer/Rapper,32,29.0,4,40,0,Percent,4,352.0,0.082386364,4,0.082386364,5
23,2,Terra Jole,TV Personality,36,31.0,4,40,0,Percent,5,352.0,0.088068182,2,0.088068182,2
23,3,Maureen McCormick,Actor/Actress,60,28.0,4,40,0,Percent,8,325.0,0.086153846,5,0.086153846,5
23,3,Marilu Henner,Actor/Actress,64,28.0,4,40,0,Percent,6,325.0,0.086153846,5,0.086153846,6
23,3,Ryan Lochte,Athlete,32,25.0,4,40,0,Percent,7,325.0,0.076923077,8,0.076923077,8
23,3,Calvin Johnson Jr.,Athlete,30,32.0,4,40,0,Percent,3,325.0,0.098461538,1,0.098461538,1
23,3,Laurie Hernandez,Athlete,16,31.0,4,40,0,Percent,1,325.0,0.095384615,2,0.095384615,2
23,3,Amber Rose,Model,32,25.0,4,40,0,Percent,9,325.0,0.076923077,8,0.076923077,9
23,3,Rick Perry,Politician,66,23.0,4,40,1,Percent,12,325.0,0.070769231,11,0.070719231,12
23,3,James Hinchcliffe,Racing Driver,29,29.0,4,40,0,Percent,2,325.0,0.089230769,4,0.089230769,4
23,3,Babyface,Singer/Rapper,57,25.0,4,40,0,Percent,11,325.0,0.076923077,8,0.076923077,10
23,3,Vanilla Ice,Singer/Rapper,48,23.0,4,40,0,Percent,10,325.0,0.070769231,11,0.070819231,11
23,3,Jana Kramer,Singer/Rapper,32,26.0,4,40,0,Percent,4,325.0,0.08,7,0.08,7
23,3,Terra Jole,TV Personality,36,30.0,4,40,0,Percent,5,325.0,0.092307692,3,0.092307692,3
23,4,Maureen McCormick,Actor/Actress,60,24.0,3,30,0,Percent,8,261.0,0.091954023,4,0.091954023,5
23,4,Marilu Henner,Actor/Actress,64,21.0,3,30,0,Percent,6,261.0,0.08045977,10,0.088155939,6
23,4,Ryan Lochte,Athlete,32,22.0,3,30,0,Percent,7,261.0,0.084291188,9,0.084324521,9
23,4,Calvin Johnson Jr.,Athlete,30,23.0,3,30,0,Percent,3,261.0,0.088122605,6,0.088122605,7
23,4,Laurie Hernandez,Athlete,16,30.0,3,30,0,Percent,1,261.0,0.114942529,1,0.114942529,1
23,4,Amber Rose,Model,32,24.0,3,30,0,Percent,9,261.0,0.091954023,4,0.091954023,4
23,4,James Hinchcliffe,Racing Driver,29,28.0,3,30,0,Percent,2,261.0,0.107279693,2,0.107279693,2
23,4,Babyface,Singer/Rapper,57,18.0,3,30,1,Percent,11,261.0,0.068965517,11,0.068965517,11
23,4,Vanilla Ice,Singer/Rapper,48,23.0,3,30,1,Percent,10,261.0,0.088122605,6,0.080393103,10
23,4,Jana Kramer,Singer/Rapper,32,23.0,3,30,0,Percent,4,261.0,0.088122605,6,0.088122605,8
23,4,Terra Jole,TV Personality,36,25.0,3,30,0,Percent,5,261.0,0.095785441,3,0.095785441,3
23,5,Maureen McCormick,Actor/Actress,60,24.0,3,30,0,Percent,8,230.0,0.104347826,6,0.104347826,6
23,5,Marilu Henner,Actor/Actress,64,27.0,3,30,0,Percent,6,230.0,0.117391304,2,0.117391304,2
23,5,Ryan Lochte,Athlete,32,24.0,3,30,0,Percent,7,230.0,0.104347826,6,0.104347826,7
23,5,Calvin Johnson Jr.,Athlete,30,24.0,3,30,0,Percent,3,230.0,0.104347826,6,0.104347826,8
23,5,Laurie Hernandez,Athlete,16,25.0,3,30,0,Percent,1,230.0,0.108695652,5,0.108695652,5
23,5,Amber Rose,Model,32,24.0,3,30,0,Percent,9,230.0,0.104347826,6,0.104347826,9
23,5,James Hinchcliffe,Racing Driver,29,29.0,3,30,0,Percent,2,230.0,0.126086957,1,0.126086957,1
23,5,Jana Kramer,Singer/Rapper,32,26.0,3,30,0,Percent,4,230.0,0.113043478,4,0.113043478,4
23,5,Terra Jole,TV Personality,36,27.0,3,30,0,Percent,5,230.0,0.117391304,2,0.117391304,3
23,6,Maureen McCormick,Actor/Actress,60,31.0,4,40,0,Percent,8,305.0,0.101639344,6,0.101639344,6
23,6,Marilu Henner,Actor/Actress,64,34.0,4,40,0,Percent,6,305.0,0.11147541,5,0.11147541,5
23,6,Ryan Lochte,Athlete,32,30.0,4,40,0,Percent,7,305.0,0.098360656,7,0.098360656,7
23,6,Calvin Johnson Jr.,Athlete,30,37.0,4,40,0,Percent,3,305.0,0.121311475,3,0.121311475,3
23,6,Laurie Hernandez,Athlete,16,37.0,4,40,0,Percent,1,305.0,0.121311475,3,0.121311475,4
23,6,Amber Rose,Model,32,28.0,4,40,1,Percent,9,305.0,0.091803279,9,0.091803279,9
23,6,James Hinchcliffe,Racing Driver,29,38.0,4,40,0,Percent,2,305.0,0.124590164,2,0.124590164,2
23,6,Jana Kramer,Singer/Rapper,32,40.0,4,40,0,Percent,4,305.0,0.131147541,1,0.131147541,1
23,6,Terra Jole,TV Personality,36,30.0,4,40,0,Percent,5,305.0,0.098360656,7,0.098360656,8
23,7,Maureen McCormick,Actor/Actress,60,33.0,4,40,1,Percent,8,275.5,0.119782214,6,0.11610245,8
23,7,Marilu Henner,Actor/Actress,64,32.0,4,40,0,Percent,6,275.5,0.11615245,8,0.119832214,6
23,7,Ryan Lochte,Athlete,32,33.0,4,40,0,Percent,7,275.5,0.119782214,6,0.119782214,7
23,7,Calvin Johnson Jr.,Athlete,30,37.0,4,40,0,Percent,3,275.5,0.13430127,1,0.13430127,1
23,7,Laurie Hernandez,Athlete,16,34.5,4,40,0,Percent,1,275.5,0.12522686,3,0.12522686,3
23,7,James Hinchcliffe,Racing Driver,29,37.0,4,40,0,Percent,2,275.5,0.13430127,1,0.13430127,2
23,7,Jana Kramer,Singer/Rapper,32,34.5,4,40,0,Percent,4,275.5,0.12522686,3,0.12522686,4
23,7,Terra Jole,TV Personality,36,34.5,4,40,0,Percent,5,275.5,0.12522686,3,0.12522686,5
23,8,Marilu Henner,Actor/Actress,64,23.0,3,30,0,Percent,6,200.9998,0.114427975,7,0.127728319,5
23,8,Ryan Lochte,Athlete,32,26.0,3,30,1,Percent,7,200.9998,0.129353363,5,0.112702931,7
23,8,Calvin Johnson Jr.,Athlete,30,30.0,3,30,0,Percent,3,200.9998,0.14925388,3,0.14925388,3
23,8,Laurie Hernandez,Athlete,16,33.0,3,30,0,Percent,1,200.9998,0.164179268,2,0.164179268,2
23,8,James Hinchcliffe,Racing Driver,29,34.9998,3,30,0,Percent,2,200.9998,0.174128531,1,0.174128531,1
23,8,Jana Kramer,Singer/Rapper,32,30.0,3,30,0,Percent,4,200.9998,0.14925388,3,0.14925388,4
23,8,Terra Jole,TV Personality,36,24.0,3,30,0,Percent,5,200.9998,0.119403104,6,0.12275319,6
23,9,Marilu Henner,Actor/Actress,64,36.0,4,40,1,Percent,6,227.0,0.158590308,5,0.158540308,6
23,9,Calvin Johnson Jr.,Athlete,30,37.0,4,40,0,Percent,3,227.0,0.162995595,4,0.162995595,4
23,9,Laurie Hernandez,Athlete,16,40.0,4,40,0,Percent,1,227.0,0.176211454,1,0.176211454,1
23,9,James Hinchcliffe,Racing Driver,29,36.0,4,40,0,Percent,2,227.0,0.158590308,5,0.158640308,5
23,9,Jana Kramer,Singer/Rapper,32,40.0,4,40,0,Percent,4,227.0,0.176211454,1,0.176211454,2
23,9,Terra Jole,TV Personality,36,38.0,4,40,0,Percent,5,227.0,0.167400881,3,0.167400881,3
23,10,Calvin Johnson Jr.,Athlete,30,28.0,3,30,0,Percent,3,146.5,0.19112628,5,0.20481149,1
23,10,Laurie Hernandez,Athlete,16,30.0,3,30,0,Percent,1,146.5,0.204778157,1,0.204778157,2
23,10,James Hinchcliffe,Racing Driver,29,29.5,3,30,0,Percent,2,146.5,0.201365188,3,0.201365188,3
23,10,Jana Kramer,Singer/Rapper,32,29.0,3,30,0,Percent,4,146.5,0.197952218,4,0.197985552,4
23,10,Terra Jole,TV Personality,36,30.0,3,30,1,Percent,5,146.5,0.204778157,1,0.191059613,5
23,11,Calvin Johnson Jr.,Athlete,30,38.3331,4,40,0,Percent,3,152.1661,0.251916163,3,0.25,1
23,11,Laurie Hernandez,Athlete,16,39.3332,4,40,0,Percent,1,152.1661,0.258488586,1,0.25,1
23,11,James Hinchcliffe,Racing Driver,29,38.9998,4,40,0,Percent,2,152.1661,0.256297559,2,0.25,1
23,11,Jana Kramer,Singer/Rapper,32,35.5,4,40,1,Percent,4,152.1661,0.233297692,4,0.25,1
24,1,Charo,Actor/Actress,66,21.0,4,40,0,Percent,11,302.0,0.069536424,10,0.069536424,10
24,1,Mr. T,Actor/Actress,64,20.0,4,40,0,Percent,10,302.0,0.066225166,11,0.066225166,11
24,1,Heather Morris,Actor/Actress,30,28.0,4,40,0,Percent,8,302.0,0.092715232,3,0.092715232,3
24,1,Nancy Kerrigan,Athlete,47,28.0,4,40,0,Percent,7,302.0,0.092715232,3,0.092715232,4
24,1,Bonner Bolton,Athlete,29,22.0,4,40,0,Percent,5,302.0,0.072847682,9,0.072847682,9
24,1,Simone Biles,Athlete,20,32.0,4,40,0,Percent,4,302.0,0.105960265,1,0.105960265,1
24,1,David Ross,Athlete,40,28.0,4,40,0,Percent,2,302.0,0.092715232,3,0.092715232,5
24,1,Rashad Jennings,Athlete,32,31.0,4,40,0,Percent,1,302.0,0.102649007,2,0.102649007,2
24,1,Chris Kattan,Comedian,46,17.0,4,40,0,Percent,12,302.0,0.056291391,12,0.056291391,12
24,1,Erika Jayne,Singer/Rapper,45,24.0,4,40,0,Percent,9,302.0,0.079470199,7,0.079470199,7
24,1,Normani,Singer/Rapper,20,27.0,4,40,0,Percent,3,302.0,0.089403974,6,0.089403974,6
24,1,Nick Viall,TV Personality,36,24.0,4,40,0,Percent,6,302.0,0.079470199,7,0.079470199,8
24,2,Charo,Actor/Actress,66,25.0,4,40,0,Percent,11,328.0,0.076219512,9,0.076219512,9
24,2,Mr. T,Actor/Actress,64,22.0,4,40,0,Percent,10,328.0,0.067073171,11,0.067123171,11
24,2,Heather Morris,Actor/Actress,30,30.0,4,40,0,Percent,8,328.0,0.091463415,3,0.091463415,3
24,2,Nancy Kerrigan,Athlete,47,28.0,4,40,0,Percent,7,328.0,0.085365854,5,0.085365854,5
24,2,Bonner Bolton,Athlete,29,28.0,4,40,0,Percent,5,328.0,0.085365854,5,0.085365854,6
24,2,Simone Biles,Athlete,20,29.0,4,40,0,Percent,4,328.0,0.088414634,4,0.088414634,4
24,2,David Ross,Athlete,40,27.0,4,40,0,Percent,2,328.0,0.082317073,8,0.082317073,8
24,2,Rashad Jennings,Athlete,32,32.0,4,40,0,Percent,1,328.0,0.097560976,1,0.097560976,1
24,2,Chris Kattan,Comedian,46,22.0,4,40,1,Percent,12,328.0,0.067073171,11,0.067023171,12
24,2,Erika Jayne,Singer/Rapper,45,28.0,4,40,0,Percent,9,328.0,0.085365854,5,0.085365854,7
24,2,Normani,Singer/Rapper,20,32.0,4,40,0,Percent,3,328.0,0.097560976,1,0.097560976,2
24,2,Nick Viall,TV Personality,36,25.0,4,40,0,Percent,6,328.0,0.076219512,9,0.076219512,10
24,3,Charo,Actor/Actress,66,24.0,4,40,1,Percent,11,315.0,0.076190476,9,0.07612381,11
24,3,Mr. T,Actor/Actress,64,24.0,4,40,0,Percent,10,315.0,0.076190476,9,0.07622381,9
24,3,Heather Morris,Actor/Actress,30,33.0,4,40,0,Percent,8,315.0,0.104761905,2,0.104761905,2
24,3,Nancy Kerrigan,Athlete,47,33.0,4,40,0,Percent,7,315.0,0.104761905,2,0.104761905,3
24,3,Bonner Bolton,Athlete,29,24.0,4,40,0,Percent,5,315.0,0.076190476,9,0.07622381,10
24,3,Simone Biles,Athlete,20,32.0,4,40,0,Percent,4,315.0,0.101587302,4,0.101587302,4
24,3,David Ross,Athlete,40,31.0,4,40,0,Percent,2,315.0,0.098412698,5,0.098412698,5
24,3,Rashad Jennings,Athlete,32,28.0,4,40,0,Percent,1,315.0,0.088888889,6,0.088888889,6
24,3,Erika Jayne,Singer/Rapper,45,26.0,4,40,0,Percent,9,315.0,0.082539683,7,0.082539683,7
